"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
1,1,3,0,0,1,1,3,3,0,1,1,0,1,1,0
0,1,2.5,1,0,2,2,5,3,1,0,2,1,2,2,0
0,1,3,0,0,2,1,3,3,0,0,1,0,1,1,0
14,1.6,6.1,1.3,0,1,4,61,24,2,0,10,0,8,20,0
0,1,3.5,1.5,0,0,1,7,4,2,0,2,0,2,5,0
1,1.5625,5.6875,1.25,2,1,2,91,31,3,0,16,0,15,47,4
12,1.65,5.4,0.7,0,1,4,108,20,2,3,20,2,20,50,0
4,1.5,4.75,0.5,0,1,4,19,11,0,4,4,0,2,4,0
3,1.8888888889,8.5555555556,0.6666666667,1,1,8,77,39,0,0,9,0,9,11,8
0,1,3,1,1,2,3,9,3,0,0,3,0,2,4,3
5,2.55,8.2,1.2,1,1,12,164,25,1,0,20,0,19,31,12
0,1,3,2,0,0,1,3,3,0,0,1,0,1,1,0
0,1,3,0,0,2,3,9,3,0,0,3,0,3,3,0
0,1,3,0.6666666667,1,2,3,9,3,0,0,3,0,3,5,3
0,1,3,0,0,2,2,6,3,0,0,2,0,2,2,0
0,1,3,1,1,2,2,6,3,0,0,2,0,2,4,2
0,1,3.5,0,1,2,2,7,4,0,0,2,0,2,3,2
0,1.8888888889,8.4444444444,1.1111111111,1,0,9,76,33,7,0,9,3,6,10,9
0,1.3333333333,5,0.6666666667,1,1,3,15,7,2,0,3,0,3,5,3
0,1.6666666667,6.6666666667,1,1,1,3,20,9,3,0,3,0,2,6,3
0,2,6.6666666667,1,3,2,3,20,14,0,0,3,0,1,8,9
2,1,1,3,0,1,1,1,1,0,1,1,0,0,1,0
2,1,3.5,1,0,1,4,14,5,3,1,4,0,3,7,0
3,1.7,6.2,1,1,1,6,62,11,1,0,10,0,10,16,6
0,1.4,4.6,0.2,1,0,1,23,11,1,0,5,1,4,12,1
0,8,36.8,1.6,8,0,2,184,111,1,0,5,0,1,27,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.1176470588,3.8529411765,0.3529411765,10,5,10,131,14,3,0,34,1,29,81,100
8,1.8913043478,7.5652173913,0.6739130435,7,5,14,348,47,22,1,46,12,38,148,98
0,1.6666666667,4.6666666667,0.6666666667,1,1,3,14,8,0,0,3,0,3,4,3
2,2.0909090909,6.3636363636,0.6363636364,5,1,6,70,15,0,0,11,0,10,24,30
0,3,23,2,6,0,1,23,23,0,0,1,0,0,9,6
0,1,3,2,1,2,3,9,3,0,0,3,0,3,8,3
0,1,3,0,0,2,1,3,3,0,0,1,0,1,1,0
0,2.7435897436,10.4615384615,0.5384615385,10,1,39,408,49,9,0,39,0,30,55,390
0,2.7058823529,12,1.7058823529,8,1,17,204,63,2,0,17,0,3,30,136
0,1.2857142857,5.1428571429,0.4285714286,0,0,7,36,14,5,0,7,5,7,7,0
0,1,3,0,0,1,1,3,3,0,0,1,0,1,1,0
3,1.7105263158,7.8684210526,0.6578947368,5,4,7,299,99,3,1,38,0,31,106,35
71,1.8181818182,6.4545454545,1.1818181818,2,2,8,71,33,0,15,11,0,3,17,16
0,1.9127516779,7.9261744966,0.6375838926,21,4,149,1181,105,39,0,149,18,108,184,3129
0,1.5,5.5,0.5,1,1,2,11,8,1,0,2,0,2,3,2
0,1,3,0.3333333333,0,1,3,9,3,1,0,3,1,3,3,0
0,1,3,0.3333333333,0,1,3,9,3,1,0,3,1,3,3,0
0,3,10.3333333333,1,1,2,3,31,14,0,0,3,0,3,4,3
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48,1,1,0,0,1,3,3,1,0,23,3,0,2,3,0
26,2.8333333333,6.3333333333,1.1666666667,0,3,1,38,12,1,5,6,0,4,12,0
16,1.1,3.4,0.4,1,3,7,34,7,1,11,10,1,8,15,7
0,1,3.4545454545,1.0909090909,1,4,11,38,6,0,0,11,0,10,15,11
0,2,4.5,0,0,2,2,9,6,0,0,2,0,2,2,0
0,2.875,13.875,1.5,0,3,3,111,87,2,0,8,1,8,15,0
2,1.7272727273,6.4545454545,0.5454545455,1,1,2,71,13,3,0,11,0,11,29,2
3,1.8,9.4,0.4,3,3,1,47,33,2,3,5,1,1,16,3
2,1.3333333333,5,1.6666666667,0,1,1,15,7,1,0,3,1,3,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
