"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1,3.3333333333,1.6666666667,0,2,1,10,4,1,0,3,0,3,6,0
0,2,10,1.1153846154,5,0,2,260,34,20,0,26,4,22,102,10
0,1.3333333333,5.3333333333,1.3333333333,2,3,2,16,8,1,0,3,0,2,7,4
20,1.25,3.25,1.5,1,1,3,13,5,0,17,4,0,3,7,3
0,1,3.3333333333,1,1,2,3,10,4,1,0,3,0,2,5,3
0,1.3333333333,4.6666666667,1,1,2,3,14,7,1,0,3,0,2,5,3
6,5.3333333333,29.3333333333,1,0,0,2,88,84,1,4,3,0,3,5,0
0,1,2,1,0,1,2,4,2,0,0,2,0,2,2,0
0,2,10,1.5,0,1,1,20,17,1,0,2,0,2,4,0
0,2,7,1.5,0,1,1,14,11,1,0,2,0,2,4,0
1,2.5,12,2,0,0,1,24,19,2,0,2,0,2,6,0
0,2.5,15,1.5,1,1,1,30,21,1,0,2,0,2,5,1
4,1.5,6.5,2.5,2,2,1,13,10,1,2,2,0,0,7,2
0,1,3.3333333333,1,1,2,3,10,4,1,0,3,0,2,5,3
23,1,2.75,1.25,0,0,2,11,4,2,2,4,0,3,8,0
15,2.6,9,1.2,1,0,2,45,26,5,9,5,1,2,17,2
0,5,56.3333333333,3,1,0,5,507,164,8,0,9,0,3,24,5
0,1,3,0.6153846154,0,1,5,39,3,1,0,13,0,13,22,0
17,7.1428571429,40.5714285714,0.5714285714,2,0,1,284,136,24,3,7,0,2,58,2
0,3.5,10,1.5,2,1,1,20,16,1,0,2,0,1,11,2
0,1,3,1.3333333333,0,1,1,9,3,1,0,3,0,2,6,0
0,1.5,8,1.5,2,1,1,16,11,2,0,2,0,1,8,2
0,3,15,1.5,1,1,1,30,26,1,0,2,0,1,6,1
0,3,9,1.5,2,1,1,18,14,1,0,2,0,1,13,2
4,2,8,1.3333333333,1,1,1,24,19,1,2,3,0,1,8,1
0,1,3,1.5,2,2,2,6,3,0,0,2,0,0,4,4
0,1,3,1.5,2,2,2,6,3,0,0,2,0,0,4,4
0,3,15.3333333333,1.3333333333,0,2,1,46,30,1,0,3,0,2,6,0
0,1.3333333333,5.6666666667,1,1,2,2,17,10,1,0,3,0,3,6,2
1,1.5,6.5,2,0,0,1,13,9,2,0,2,0,2,6,0
0,1,3.3333333333,1,0,2,3,10,4,1,0,3,0,2,4,0
0,1,3.3333333333,1,1,2,3,10,4,1,0,3,0,2,5,3
0,3.25,11.25,1,1,2,2,45,21,1,0,4,0,3,8,2
12,1.25,5,0.5,2,2,3,40,16,7,3,8,2,7,26,6
32,1.0833333333,3.8333333333,0.9166666667,0,0,5,46,8,15,1,12,12,10,30,0
0,3.95,21.9,1.95,8,1,8,438,74,19,0,20,1,10,91,64
0,1,3.5,0.5,1,1,2,7,4,0,0,2,0,1,4,2
1,1,3.5,1,0,0,1,7,4,2,0,2,0,2,6,0
0,2,6.3333333333,0.3333333333,0,1,1,19,13,1,0,3,0,3,6,0
0,1,4,1,0,1,1,4,4,1,0,1,0,0,1,0
0,5,40,1,1,1,1,40,40,0,0,1,0,1,12,1
0,2.3333333333,13,0.6666666667,1,1,2,39,26,1,0,3,0,3,16,2
0,7,44,1,1,1,1,44,44,0,0,1,0,1,12,1
0,1.6153846154,7,0.6923076923,3,2,2,91,19,2,0,13,0,12,39,6
4,1,1,1,0,0,1,1,1,0,3,1,0,0,1,0
4,2.25,10,1.1666666667,3,4,5,120,75,3,1,12,0,10,41,15
0,1,4,0.25,3,2,4,16,9,1,0,4,0,4,9,12
13,1,1,0.7142857143,0,0,7,7,1,0,4,7,0,7,7,0
5,1,1,2,0,0,2,2,1,2,3,2,2,2,2,0
0,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
22,1,1,1.8333333333,0,1,6,6,1,0,5,6,0,5,6,0
3,1,1,2,0,0,2,2,1,0,2,2,0,2,2,0
9,4.875,40.625,1,0,0,2,325,114,16,0,8,3,6,42,0
5,1,1,1,0,0,1,1,1,0,4,1,0,1,1,0
