"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1,3.5,2.5,0,1,2,7,4,1,0,2,0,2,2,0
0,1.5,7,2.5,0,1,2,14,11,1,0,2,0,2,2,0
0,1.5,6.5,2.5,0,1,2,13,10,1,0,2,0,2,2,0
0,1.5,8,2.5,0,1,2,16,13,1,0,2,0,2,2,0
0,1,3,0.5,0,1,2,6,3,1,0,2,0,2,2,0
0,1,3,0.5,0,1,2,6,3,1,0,2,0,2,2,0
0,2.5,10,2.5,0,1,2,20,17,1,0,2,0,2,2,0
0,1,3,2.5,1,1,2,6,3,1,0,2,0,2,3,2
0,1,6.5,3.5,0,1,2,13,8,3,0,2,0,2,2,0
0,2,10.3333333333,1.1666666667,3,1,6,62,45,1,0,6,0,4,12,18
0,1.5,7,3.5,0,3,2,14,8,2,0,2,0,1,2,0
0,6.1666666667,28.1666666667,1.5,4,1,6,169,91,3,0,6,0,4,26,24
0,6.5,27.5,2.5,7,1,2,55,43,0,0,2,0,1,14,14
1,2.5,10,1,1,1,2,20,16,0,0,2,0,1,3,2
0,1,3,1,0,0,1,3,3,0,0,1,0,1,1,0
1,1,4,2,0,0,1,4,4,2,0,1,0,1,3,0
1,4.2857142857,20.7142857143,1,3,1,2,145,81,5,0,7,0,6,29,6
54,1,3.9166666667,0.5,0,1,1,47,9,6,5,12,0,12,32,0
7,1.4,4.7,0.4,0,3,10,47,10,3,3,10,0,6,10,0
41,1.1,3.9,1.2,3,4,9,39,9,0,0,10,0,10,14,27
3,1.7333333333,8.0666666667,0.7333333333,2,2,1,121,28,8,1,15,0,13,44,2
3,1.1666666667,4.5,0.6666666667,0,2,6,27,12,3,2,6,0,3,6,0
9,1.2222222222,4.2222222222,1.2222222222,0,1,9,38,9,2,3,9,0,4,9,0
4,1.8,6,1,0,2,1,30,20,3,1,5,0,3,12,0
1,1.75,8,0.75,1,3,4,32,23,0,1,4,0,3,5,4
0,1.5,6,0.5,0,2,2,12,9,0,0,2,0,2,2,0
2,3,14.3636363636,2.1818181818,1,2,11,158,43,16,1,11,8,3,15,11
5,1,3.3333333333,0.5,0,3,6,20,6,1,1,6,0,5,6,0
2,1.5,5,0.75,1,0,4,20,11,1,0,4,0,4,6,4
0,1.5,5.5,1,2,1,1,11,8,1,0,2,0,2,6,2
0,1.3333333333,4.6666666667,0.6666666667,2,4,3,14,8,1,0,3,0,3,5,6
0,1.4,5.4,0.2,0,1,5,27,10,3,0,5,2,3,5,0
0,1.3333333333,4.6666666667,1.3333333333,0,3,6,28,13,1,0,6,0,4,6,0
1,1.3333333333,5.6666666667,1,1,3,3,17,12,0,0,3,0,2,6,3
2,1.25,5.5,1,0,2,4,22,13,0,1,4,0,2,4,0
7,1,1,0,0,1,2,2,1,0,3,2,0,1,2,0
6,1,1,3,0,1,1,1,1,0,3,1,0,0,1,0
15,1,1,0,0,0,1,1,1,0,2,1,0,0,1,0
7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
11,1,1,3,0,2,1,1,1,0,9,1,0,0,1,0
46,1,1,1.6666666667,0,0,3,3,1,1,5,3,1,2,3,0
37,1,1,0,0,0,2,2,1,1,7,2,1,1,2,0
30,1,1,0,0,1,1,1,1,0,4,1,0,0,1,0
8,1,1,0.8333333333,0,1,6,6,1,0,1,6,0,5,6,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,4,0.6666666667,2,2,3,12,6,2,0,3,0,3,5,6
2,1,1,0,0,1,2,2,1,0,1,2,0,1,2,0
0,2,9.3333333333,0.3333333333,6,2,6,56,31,3,0,6,0,6,18,36
0,2,22.5,2,6,0,1,45,42,1,0,2,0,2,21,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.1428571429,4.7142857143,0.5714285714,1,3,7,33,9,4,3,7,0,6,8,7
15,1.4,5.2,0.6,0,2,5,26,15,2,1,5,0,4,5,0
11,1,3,0.3333333333,0,3,3,9,3,1,4,3,0,3,3,0
21,1.8,6,0.4,2,2,5,30,11,1,5,5,0,5,7,10
3,1.6666666667,5.0666666667,0.9333333333,0,3,15,76,15,2,1,15,0,10,17,0
0,1,4.3333333333,1.3333333333,0,1,1,13,5,2,0,3,0,3,7,0
0,1.2857142857,6,1,2,1,1,42,20,2,0,7,0,7,21,2
0,1.75,6.25,1,0,2,2,25,10,1,0,4,0,4,7,0
0,1.9411764706,7.8823529412,1.5882352941,5,0,13,134,27,0,0,17,0,17,27,65
0,1,4.5,1.5,0,0,4,18,5,0,0,4,0,4,4,0
0,1.5,4.5,0.75,0,1,4,18,8,1,0,4,0,4,4,0
0,1.5,4.5,0.75,0,1,4,18,8,1,0,4,0,4,4,0
2,1.25,5.25,0.75,3,1,1,84,12,3,0,16,0,16,50,3
1,1.2727272727,4.4545454545,0.9090909091,1,1,11,49,10,3,0,11,0,11,14,11
0,1,3,0.3333333333,1,4,3,9,3,1,0,3,0,3,4,3
2,1.5333333333,5,0.6,1,2,15,75,13,3,2,15,0,15,18,15
8,1,3,0.6666666667,1,4,6,18,4,1,6,6,0,6,7,6
0,1.8,11.2,1,0,3,5,56,19,3,0,5,0,2,5,0
4,1.6,7.8,0.8,0,3,5,39,20,1,4,5,0,2,5,0
4,1,3,1,0,1,2,6,3,0,3,2,0,2,2,0
1,1,3,0,1,2,2,6,3,0,1,2,0,2,3,2
2,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0
9,1.5,5.8333333333,0.8333333333,0,1,6,35,12,2,2,6,0,3,6,0
0,1.2,4.2,1.4,0,4,5,21,7,2,0,5,0,0,5,0
0,1,3.75,3,1,0,4,15,6,0,0,4,0,3,5,4
1,1.2222222222,4.6666666667,1.4444444444,1,2,9,42,10,2,1,9,0,7,14,9
0,1.5,5.25,1.75,1,3,4,21,10,2,0,4,0,2,8,4
0,1.2857142857,6,1.5714285714,1,2,7,42,10,2,0,7,0,7,13,7
2,1.4285714286,4.4285714286,1.1428571429,0,3,7,31,8,1,0,7,0,6,7,0
0,1,2.8571428571,0.7142857143,2,4,7,20,3,1,0,7,0,7,11,14
0,2,7,2.6666666667,3,0,3,21,15,2,0,3,2,3,9,9
0,1,4,1,0,3,2,8,5,1,0,2,1,1,2,0
0,1,3.5,1,0,3,2,7,4,1,0,2,1,1,2,0
0,1.1111111111,3.8888888889,0.7777777778,1,4,9,35,9,3,0,9,0,8,10,9
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,1,2,6,3,1,0,2,0,2,2,0
18,1,3.5,1.5,0,1,2,7,4,0,4,2,0,2,2,0
18,1,3,0.3333333333,0,2,2,9,3,1,9,3,0,3,5,0
4,1,3,0.375,0,3,8,24,4,2,4,8,0,8,8,0
19,1.6666666667,5.9166666667,0.5,1,2,3,71,16,5,3,12,0,11,33,3
3,1.1666666667,3.3333333333,0.1666666667,0,2,3,20,7,2,2,6,0,5,11,0
4,1.1428571429,3.1428571429,0.4285714286,1,4,5,22,9,1,1,7,0,6,11,5
9,2.6,10,0.6,3,3,5,50,16,0,4,5,0,1,17,15
1,1,3.3076923077,0.4615384615,4,5,7,86,11,9,0,26,0,24,60,28
5,1.3636363636,5,0.1818181818,0,2,3,55,16,6,2,11,0,8,28,0
2,1,4,1.3333333333,1,3,1,12,6,2,1,3,0,1,11,1
4,1,1,0,0,0,3,3,1,0,1,3,0,2,3,0
0,1.1818181818,3.8181818182,0.6363636364,0,2,3,42,10,4,0,11,1,9,27,0
2,1,3.5555555556,0.4444444444,0,2,4,32,6,2,0,9,0,9,15,0
2,1.5,4.5,0.5,0,3,2,9,7,1,2,2,0,1,2,0
2,1,1,0,0,0,3,3,1,0,1,3,0,2,3,0
0,1,3,0.3333333333,2,4,3,9,3,1,0,3,0,3,6,6
0,1,3,0,0,3,1,3,3,0,0,1,0,1,1,0
