"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,2.3333333333,9.3333333333,1.3333333333,2,2,1,28,19,3,0,3,0,1,16,2
2,1,1,0,0,0,4,4,1,0,1,4,0,3,4,0
0,1.8571428571,15.1428571429,3.8571428571,6,2,2,212,69,2,0,14,1,0,42,12
1,1,3,0.0833333333,0,1,6,36,3,6,0,12,0,6,24,0
1,1,3,0.1666666667,0,1,3,18,3,3,0,6,0,3,12,0
0,1.3333333333,8.3333333333,1,1,1,2,25,13,3,0,3,1,1,8,2
0,3.125,18.5,3,2,2,1,148,44,1,0,8,1,0,22,2
0,1.25,8,1,1,2,3,32,10,15,0,4,1,4,11,3
0,1.6,9,1,3,1,2,45,29,3,0,5,1,3,16,6
0,1,8,1,1,1,2,16,13,2,0,2,1,1,4,2
0,3.6666666667,14.3333333333,2.3333333333,2,2,1,43,21,1,0,3,0,0,9,2
12,1.25,7.5,2,2,2,3,30,14,9,2,4,0,4,13,6
0,1.8,9.8,1.2,4,1,1,49,31,3,0,5,1,3,18,4
3,1,1,1.5,0,0,2,2,1,0,3,2,0,1,2,0
6,1.6666666667,14.3333333333,2.6666666667,1,3,3,43,31,0,2,3,0,0,5,3
4,1.3333333333,5,2.3333333333,3,3,3,15,9,6,2,3,0,3,10,9
0,1.5,10.75,2.25,0,5,3,43,21,1,0,4,0,0,6,0
0,2,14.5,1,3,5,2,29,23,6,0,2,1,2,8,6
2,1,1,0,0,0,4,4,1,0,1,4,0,3,4,0
0,2.4444444444,11.5555555556,0.7777777778,3,1,3,104,77,5,0,9,0,9,32,9
2,1,1,0,0,0,3,3,1,0,1,3,0,2,3,0
2,1,1,0,0,0,6,6,1,0,1,6,0,5,6,0
0,1.1428571429,4.1428571429,0.8571428571,1,1,2,29,7,4,0,7,0,7,19,2
0,1.3333333333,6,0.6666666667,1,2,3,18,9,4,0,3,1,3,6,3
0,1.3333333333,6,0.6666666667,1,2,3,18,9,5,0,3,1,3,6,3
0,1.5,6.25,1.5,2,3,3,25,9,6,0,4,2,3,12,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,19,1.8333333333,5,1,1,114,34,6,0,6,2,2,29,5
0,2,36.4444444444,2.7777777778,2,2,3,328,268,1,0,9,0,5,25,6
0,1,3,1,0,2,1,3,3,0,0,1,0,0,1,0
0,1,3.4,1.8,1,0,3,17,4,1,0,5,0,5,13,3
0,2,6,1.5,0,0,2,12,6,20,0,2,20,0,2,0
0,1.75,5.5,1.75,0,2,4,22,11,1,0,4,0,1,5,0
0,1,3.4,2.2,0,2,3,17,5,1,0,5,1,0,7,0
0,1,4.5,1,1,2,3,18,7,1,0,4,0,4,8,3
0,4.0909090909,29.5454545455,2.9090909091,0,1,1,325,132,1,0,11,1,1,28,0
0,1,4,1,1,4,2,8,5,1,0,2,0,0,4,2
0,1,6,1,1,4,1,6,6,1,0,1,1,1,3,1
0,1,4,1,1,3,2,8,5,1,0,2,0,0,4,2
0,1,6,1,1,3,1,6,6,1,0,1,1,1,3,1
