"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
6,1,75.2,3.6,1,0,5,376,200,0,0,5,0,5,6,5
1,1,46,2,0,0,1,46,46,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,80.1666666667,2.5,6,0,5,481,246,0,0,6,0,6,46,30
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,6.6666666667,80.1666666667,2.5,7,0,6,481,246,0,0,6,0,6,46,42
4,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0
4,1,65,2.6666666667,3,0,6,390,121,0,0,6,0,6,34,18
7,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,58,2.4285714286,3,0,7,406,120,0,0,7,0,7,40,21
9,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.3333333333,17.6666666667,2,0,0,3,53,25,0,0,3,0,3,3,0
1,1,41.25,1.25,2,0,4,165,70,0,0,4,0,4,16,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,33.5,1.5,2,0,4,134,61,0,0,4,0,4,13,8
1,1.5833333333,47.5833333333,1.8333333333,4,0,8,571,110,0,0,12,0,12,77,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
2,1,14,1.5,0,0,2,28,15,0,0,2,0,2,2,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,1.5,15.5,6,0,0,1,31,22,0,0,2,0,2,3,0
37,1,25,3,0,0,1,25,25,0,0,1,0,1,1,0
0,1,22.5,5.5,0,0,2,45,24,0,0,2,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
2,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0
2,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0
2,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0
1,1,25.2222222222,2.5555555556,5,0,5,227,146,0,0,9,0,9,39,25
1,2.3571428571,352.5714285714,2.4285714286,14,0,5,4936,1844,59,0,14,59,14,472,70
1,7,75.2222222222,2.6666666667,13,0,1,677,182,0,0,9,0,9,71,13
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,1,14,3,0,0,1,14,14,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,1,1,1.8181818182,0,0,11,11,1,0,0,11,0,11,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
13,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
4,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
2,2.2,23,2.2,5,0,1,115,42,0,0,5,0,5,20,5
0,19.5,197,2,6,0,4,788,532,0,0,4,0,4,56,24
6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,6.9166666667,63.5833333333,2.4166666667,6,0,8,763,241,0,0,12,0,12,99,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0
8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
12,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
15,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
7,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
2,3.5714285714,34.4285714286,3.2857142857,3,0,1,241,87,0,0,7,0,7,40,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
4,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
5,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
6,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.7,49.3,2.6,8,0,10,493,106,0,0,10,0,10,98,80
2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
0,1,1,2.3333333333,0,0,3,3,1,0,0,3,0,3,3,0
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
5,3.75,45.25,2.3333333333,8,0,1,543,86,0,0,12,0,12,133,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
11,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0
9,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,3.6666666667,41.3333333333,2.3333333333,9,0,1,496,97,0,0,12,0,12,126,9
17,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
15,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
4,1,149.5,3.75,5,0,4,598,391,0,0,4,0,4,17,20
2,5,33,3,1,0,2,66,40,0,0,2,0,2,5,2
4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,10,136.3333333333,4.3333333333,2,0,3,409,229,0,0,3,0,3,16,6
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.8,40.56,3,2,0,50,2028,363,0,0,50,0,50,114,100
27,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1.75,0,0,4,4,1,0,0,4,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0
7,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,15,3,0,0,1,15,15,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3.2,0,0,5,5,1,0,0,5,0,5,5,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
3,1.7142857143,12.5714285714,2.8571428571,1,0,7,88,25,0,0,7,0,7,26,7
0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
1,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0
7,8.4166666667,149.9166666667,2.25,24,0,6,1799,612,2,0,12,2,12,306,144
5,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,79,3,3,0,1,79,79,0,0,1,0,1,12,3
3,0,0,0,0,0,0,0,0,41,0,0,41,0,0,0
0,13.4705882353,139.1176470588,2.3529411765,30,0,17,2365,859,0,0,17,0,17,293,510
5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
9,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
7,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
12,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
6,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
4,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0
0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
6,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,13.3260869565,150.7826086957,2,58,0,46,6936,1040,0,0,46,0,46,786,2668
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
5,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
9,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0
8,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0
6,0,0,0,0,0,0,0,0,44,0,0,44,0,0,0
8,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0
4,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0
0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0
2,2.4761904762,304.1428571429,2.4285714286,32,0,19,6387,4142,0,0,21,0,21,339,608
2,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,8.0740740741,82.6666666667,2.7777777778,34,0,27,2232,328,0,0,27,0,27,357,918
3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
4,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0
