"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1.3333333333,6,2,0,0,3,18,16,4,0,3,4,3,5,0
1,1.9259259259,13.2592592593,2.2469135802,7,0,24,1074,187,18,0,81,18,81,246,168
0,1,3.75,2.5,0,0,4,15,12,4,0,4,4,4,6,0
6,1.25,13.875,1.625,2,0,4,111,38,7,0,8,7,8,22,8
3,2.887755102,15.9897959184,1.5816326531,7,0,47,1567,127,23,0,98,23,98,271,329
0,2,12,2.8,1,0,5,60,56,10,0,5,10,5,15,5
0,1,4,1,1,0,2,8,7,0,0,2,0,2,3,2
0,2.6666666667,6.3333333333,1.6666666667,1,0,3,19,12,1,0,3,1,3,4,3
0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
1,1.75,11.75,1.75,2,0,4,47,20,1,0,4,1,4,7,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,22,1,3,0,1,22,22,2,0,1,2,1,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,20,1,3,0,1,20,20,0,0,1,0,1,4,3
0,3.5,20,1,1,0,2,40,33,0,0,2,0,2,4,2
7,1,1,2,0,0,1,1,1,0,0,1,0,1,1,0
0,2,7,1,0,0,2,14,13,0,0,2,0,2,2,0
0,1,4.25,1.375,1,0,8,34,5,0,0,8,0,8,10,8
0,1,4,1,0,0,1,4,4,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,0,1,4,4,0,0,1,0,1,1,0
0,2.0416666667,11.6666666667,2.125,3,0,24,280,22,0,0,24,0,24,44,72
0,2,21,3,2,0,1,21,21,1,0,1,1,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,1,1,0,4,24,6,0,0,4,0,4,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4,15.4,1.2,4,0,5,77,33,0,0,5,0,5,12,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,0,4,16,4,0,0,4,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
