"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
2,5.4897959184,26.1224489796,1.5510204082,10,0,32,1280,186,0,0,49,0,49,176,320
1,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
1,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
1,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
0,5.4166666667,28.5,2.5833333333,21,0,5,342,109,8,0,12,8,12,91,105
1,7,39.8333333333,1.6666666667,11,0,1,239,79,3,0,6,3,6,67,11
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,3,22,2,6,0,2,44,43,2,0,2,2,2,9,12
0,1.8571428571,11.4285714286,3.2857142857,8,0,7,80,56,9,0,7,9,7,17,56
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
115,4,19.9090909091,2.6363636364,12,0,9,219,132,13,0,11,13,11,38,108
0,2.25,11.5,3.125,10,0,8,92,61,9,0,8,9,8,23,80
0,6,32,2.25,5,0,2,128,66,2,0,4,2,4,13,10
0,2.25,11.5,3.125,9,0,8,92,61,9,0,8,9,8,22,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.7857142857,28.8571428571,2.1428571429,5,0,4,404,82,0,0,14,0,14,85,20
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
11,3.4637681159,18.0724637681,2.4637681159,44,0,16,1247,220,8,0,69,8,69,383,704
4,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0
1,4.2727272727,57.5454545455,2.8181818182,35,0,2,633,220,6,0,11,6,11,173,70
2,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,2.4285714286,12.8571428571,3.1428571429,11,0,7,90,66,9,0,7,9,7,23,77
0,2.4285714286,12.8571428571,3.1428571429,9,0,7,90,66,9,0,7,9,7,21,63
65,3.2,17.7,3.2,14,0,8,177,93,9,0,10,9,10,45,112
0,4.6666666667,39,2,9,0,3,117,77,4,0,3,4,3,19,27
0,3,21.625,3.875,8,0,2,173,59,9,0,8,9,8,56,16
0,1,59.3333333333,2.3333333333,0,0,3,178,171,0,0,3,0,3,3,0
0,2,26.5,3,5,0,2,53,50,2,0,2,2,2,12,10
0,9,36.6666666667,2,7,0,1,110,83,5,0,3,5,3,18,7
1,1.8888888889,21.3333333333,2.2962962963,3,0,1,576,77,6,0,27,6,27,110,3
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
1,3,31.6153846154,3.8461538462,9,0,1,411,43,6,0,13,6,13,144,9
